0.0000,400.0000,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,399.8667,399.8667,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0114,400.0003,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,384.4138,384.4138,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0227,400.0003,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,384.4138,384.4138,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0341,400.0003,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,383.9777,383.9777,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0455,400.0003,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,384.4097,384.4097,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0568,400.0003,399.9869,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,383.9786,383.9786,385.0839,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0682,400.0003,399.9869,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,384.4079,384.4079,383.6951,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0796,400.0003,399.9869,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,382.2919,383.9767,383.9767,383.9170,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0909,400.0003,399.9869,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,382.2919,384.4062,384.4062,384.3462,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.1023,400.0002,399.9869,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,380.9154,383.9753,383.9753,383.9509,385.7191,399.7394,399.6970,399.6546,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.1136,400.0002,399.9869,399.9736,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,381.3661,384.4044,384.4044,384.3342,383.0700,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.1250,400.0002,399.9869,399.9736,399.9600,399.9467,399.9333,399.9200,399.9067,384.8098,380.8810,383.9743,383.9743,383.9524,383.7668,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.1364,400.0002,399.9869,399.9736,399.9600,399.9467,399.9333,399.9200,399.9067,384.8098,381.3454,384.4027,384.4027,384.3342,384.2632,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.1477,400.0002,399.9869,399.9736,399.9600,399.9467,399.9333,399.9200,399.9067,383.0828,380.8789,379.4636,379.4636,383.9519,383.9218,389.0051,399.6970,399.6546,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.1591,400.0002,399.9869,399.9736,399.9602,399.9467,399.9333,399.9200,399.9067,383.4800,381.3430,379.4141,379.4141,384.3336,384.2645,385.9733,399.6970,399.6546,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.1705,400.0002,399.9869,399.9736,399.9602,399.9467,399.9333,399.9200,399.9067,383.0055,382.3344,378.8890,378.8890,383.9500,383.9258,386.8309,399.6970,399.6546,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.1818,400.0002,399.9869,399.9736,399.9602,399.9467,399.9333,399.9200,383.8788,383.4311,382.8056,379.3812,379.3812,384.3327,384.2661,387.2734,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.1932,400.0002,399.9869,399.9736,399.9602,399.9467,399.9333,399.9200,383.8788,383.0028,382.5526,378.8784,378.8784,379.6508,386.4834,387.0601,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.2046,400.0002,399.9869,399.9736,399.9602,399.9467,399.9333,399.9200,381.3516,383.4300,382.9835,379.3789,379.3789,379.1649,387.7305,387.3123,399.6970,399.6546,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.2159,400.0003,399.9869,399.9736,399.9602,399.9469,399.9333,399.9200,381.7570,382.6890,380.5966,378.8768,378.8768,378.8669,387.1724,387.0703,388.7887,399.6546,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.2273,400.0003,399.9869,399.9736,399.9602,399.9469,399.9333,384.4591,381.1849,383.1029,380.7955,379.3766,379.3766,379.3119,387.3854,387.3146,384.1524,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.2387,400.0003,399.9869,399.9736,399.9602,399.9469,399.9333,384.4591,381.6287,380.9270,380.2102,381.1160,381.1160,381.2916,383.0046,387.0692,385.2421,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.2500,400.0003,399.9869,399.9736,399.9602,399.9469,399.9333,381.4589,381.1789,381.2038,380.6669,381.6502,381.6502,382.8251,382.0800,387.3154,385.9864,399.6546,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.2614,400.0003,399.9869,399.9735,399.9602,399.9469,399.9333,381.8603,381.6304,378.9157,380.2260,381.5472,381.5472,382.1141,381.9990,387.0666,385.8392,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.2727,400.0003,399.9869,399.9735,399.9602,399.9469,386.6775,381.2075,380.8453,379.1461,380.7003,382.0398,382.0398,382.4247,382.3653,387.3158,386.1081,388.2235,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.2841,400.0003,399.9869,399.9735,399.9602,399.9469,386.6775,381.6532,381.2707,378.4985,378.9142,381.7033,381.7033,384.1651,381.9993,382.9291,385.8666,382.0208,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.2955,400.0003,399.9869,399.9735,399.9602,399.9469,383.6207,381.1963,380.5895,378.9636,379.1754,382.3912,382.3912,384.6271,382.3525,381.4769,386.1095,383.1644,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.3068,400.0002,399.9869,399.9736,399.9602,399.9469,383.9746,381.6597,381.0111,378.4673,379.7544,381.8486,381.8486,384.6694,381.9959,381.5205,385.8656,384.2992,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.3182,400.0002,399.9869,399.9736,399.9602,399.9469,383.3074,382.4745,378.7456,378.9575,380.3601,382.2527,382.2527,385.0954,382.3524,381.9364,386.1111,384.2065,388.6999,399.5697,399.5273,399.4849,399.4425,nan
0.3296,400.0002,399.9869,399.9736,399.9602,387.2736,383.7076,382.9111,378.9752,378.7108,380.0016,381.8558,381.8558,382.6244,383.8024,381.5985,384.8823,384.5265,381.7624,399.5698,399.5273,399.4849,399.4425,nan
0.3409,400.0002,399.9869,399.9736,399.9602,387.2736,383.2884,382.6392,378.2441,379.2587,380.5064,382.3099,382.3099,381.8283,384.0860,381.9250,384.5647,384.2651,382.7680,399.5697,399.5273,399.4849,399.4425,nan
0.3523,400.0002,399.9869,399.9736,399.9602,383.7750,383.7158,383.0316,378.6990,379.5581,380.5185,379.8398,379.8398,381.6714,384.2183,381.6014,381.0187,384.5253,384.1524,399.5697,399.5273,399.4849,399.4425,nan
0.3637,400.0002,399.9869,399.9736,399.9602,384.1238,383.0119,380.8979,379.5661,380.1983,381.3836,379.7574,379.7574,382.1833,384.6642,381.9269,379.5543,384.2651,384.1113,389.1517,399.5273,399.4849,399.4425,nan
0.3750,400.0002,399.9869,399.9735,399.9602,383.3390,383.3972,381.0915,380.0896,379.5819,380.7639,379.7322,379.7322,381.5946,382.3208,383.1486,379.5787,384.5280,384.4765,381.5610,399.5273,399.4849,399.4425,nan
0.3864,400.0002,399.9869,399.9736,386.4991,383.7399,382.7785,380.3466,380.2732,380.0622,381.1573,380.2709,380.2709,381.8310,381.3562,383.5874,380.1089,384.3638,384.2207,382.3464,399.5273,399.4849,399.4425,nan
0.3978,400.0002,399.9869,399.9736,386.4991,383.3062,383.1602,380.7536,380.8526,379.9706,380.6241,379.8432,379.8432,379.5179,381.2418,382.5857,379.7535,384.7034,384.4740,384.0022,399.5273,399.4849,399.4425,nan
0.4091,400.0002,399.9869,399.9736,382.1948,383.7446,381.2352,380.1531,381.2718,380.8164,381.0662,380.3313,380.3313,379.2385,381.7575,382.3162,380.0823,380.9277,384.2243,383.9994,389.5803,399.4849,399.4425,nan
