0.0000,400.0000,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,399.8667,399.8667,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0100,390.0000,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,399.8665,399.8665,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0200,390.0000,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,399.8665,399.8665,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0300,390.0000,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,399.8665,399.8665,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0400,390.0000,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,399.8665,399.8665,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0500,390.0000,399.9867,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8800,399.8665,399.8665,399.8243,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0600,390.0000,390.5382,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8798,399.8665,399.8665,399.8241,399.7818,399.7394,399.6970,399.6546,399.6122,399.5697,399.5273,399.4849,399.4425,nan
0.0700,390.0000,389.4623,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8798,399.8665,399.8665,399.8241,399.7818,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0800,390.0000,389.9458,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8798,399.8665,399.8665,399.8241,399.7818,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
0.0900,390.0000,389.9706,399.9733,399.9600,399.9467,399.9333,399.9200,399.9067,399.8933,399.8798,399.8665,399.8665,399.8241,399.7819,399.7394,399.6970,399.6546,399.6122,399.5698,399.5273,399.4849,399.4425,nan
