2.217347542098782251e-03,1.802606585948337420e-02,9.647252944995576840e-01,6.849963546035228897e-03,3.112345030621782756e-03
5.323455889815387546e-03,1.770226379846590870e-01,2.330001910069896098e+00,7.614090095107359062e-03,7.525101677737398506e-03
