1.710010027061720358e-03,9.573689944471769700e-03,6.668418979336390162e-01,4.713359140762415911e-03,2.380642091343656251e-03
4.940788934203819982e-03,2.570676064067956013e-02,1.924723081609225339e+00,3.854482811953783943e-03,6.861743312397125538e-03
