4.271462297764015009e-03,1.352734765867739074e-02,1.664500885502196548e+00,9.320602806499234463e-03,5.760404495691188835e-03
8.960888289613120131e-03,3.241374968178104693e-02,3.480416588430724101e+00,4.877973333423895989e-03,1.221444911427589132e-02
