6.783675722136897450e-03,3.231181344671243266e-02,2.717291701842953433e+00,1.415091988739023733e-02,9.388882596762954461e-03
9.675118259175037247e-03,7.010531939389619271e-02,3.885620624694388070e+00,6.929649097846754535e-03,1.355421348589093411e-02
7.737626585650527258e-03,4.823971291196289812e-02,3.108248167181308919e+00,1.127587014231626328e-02,1.080454937360620857e-02
1.114960120028205687e-02,2.534711593162798926e-01,4.483925764772425104e+00,6.944579315279556138e-03,1.575268455603590079e-02
8.437288515647428655e-03,1.427536781139370770e-01,3.413763397789078002e+00,9.845331379185459642e-03,1.191134126669842960e-02
