8.286842650602133792e-03,3.590814462952716946e-02,3.319405244486865580e+00,1.572592880914150393e-02,1.141922210444094518e-02
2.924758023701060777e-02,9.848074981271504047e-02,1.174610975773463117e+01,9.734454460731975164e-03,3.965064253788806725e-02
1.514511716923504225e-02,6.262043361072862357e-02,6.083878843458464303e+00,1.463731508806322135e-02,2.081820999589538423e-02
3.692323977997817586e-02,3.156499774852938867e-01,1.484905721687390745e+01,8.648148808825993628e-03,5.186372087673293135e-02
2.555335650216673804e-02,1.862564167337900367e-01,1.033899847752907952e+01,1.284559647409040488e-02,3.580253054564227350e-02
