9.000148969450682407e-03,3.874004712908750425e-02,3.605129595188691916e+00,1.696615710726124063e-02,1.239795020463315724e-02
1.245806222154584135e-02,7.507632077593566489e-02,5.003277708348345065e+00,7.421014026218281101e-03,1.738069138706412053e-02
1.615576973266103986e-02,7.127741459810063573e-02,6.489863668799042529e+00,1.666085518699072024e-02,2.228249610302986475e-02
1.603972903044419834e-02,2.292538417719407473e-01,6.450540514198620734e+00,6.281075495185682936e-03,2.262828617827142633e-02
1.294385883054243597e-02,1.849665284599395498e-01,5.237141223736383466e+00,1.275663640198601047e-02,1.826072278800822471e-02
